Event.Id,Investigation.Type,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Abbreviation,Sum_Total_Injuries,Safety_Score,US_State
20020917X02691,Accident,1982-08-02,"44MI NW MCCARTH, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,172K,1.0,Reciprocating,Personal,0.0,0.0,1.0,2.0,VMC,AK,1.0,1.0,Alaska
20020917X02692,Accident,1982-08-03,"RUSH LAKE, AK",United States,Non-Fatal,Destroyed,Airplane,Cessna,180,1.0,Reciprocating,Business,0.0,0.0,3.0,0.0,VMC,AK,3.0,3.0,Alaska
20020917X02661,Accident,1982-08-03,"NEAR ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,150H,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,AK,2.0,6.0,Alaska
20020917X02657,Accident,1982-08-03,"EAGLE RIVER, AK",United States,Non-Fatal,Substantial,Airplane,Maule,M-4-210C,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,AK,0.0,0.0,Alaska
20020917X02656,Accident,1982-08-03,"NEAR KENAI, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,207,1.0,Reciprocating,Unknown,0.0,6.0,0.0,0.0,VMC,AK,6.0,18.0,Alaska
20020917X02714,Incident,1982-08-04,"NEAR BIG LAKE, AK",United States,Incident,Minor,Airplane,Piper,J-3,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X02693,Accident,1982-08-04,"TYONEK, AK",United States,Non-Fatal,Substantial,Airplane,Aeronca,7GC,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,IMC,AK,1.0,1.0,Alaska
20020917X02659,Accident,1982-08-04,"FAIRBANKS, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X02658,Accident,1982-08-04,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-17,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X02641,Accident,1982-08-06,"NEAR ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,AK,1.0,1.0,Alaska
20020917X02662,Accident,1982-08-12,"POLLY CREEK, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X02715,Incident,1982-08-13,"NEAR ANVIK, AK",United States,Incident,Minor,Airplane,Cessna,207,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X02663,Accident,1982-08-14,"ICY BAY, AK",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-22,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,IMC,AK,1.0,3.0,Alaska
20020917X02697,Accident,1982-08-16,"EAGLE RIVER, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-38-112,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X02694,Accident,1982-08-16,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,336,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X02664,Accident,1982-08-16,"NEAR SKWENTNA, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X02695,Accident,1982-08-18,"NEAR TYONEK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185,1.0,Reciprocating,Business,0.0,1.0,0.0,1.0,VMC,AK,1.0,3.0,Alaska
20020917X02674,Accident,1982-08-21,"CARIBOU STRIP, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X02699,Accident,1982-08-22,"NERA KENAI, AK",United States,Fatal,Minor,Airplane,Maule,M-5,1.0,Reciprocating,Personal,1.0,0.0,0.0,1.0,VMC,AK,1.0,6.0,Alaska
20020917X02700,Accident,1982-08-22,"KODIAK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X02675,Accident,1982-08-22,"MINCHUMINA, AK",United States,Non-Fatal,Substantial,Airplane,Citabria,8GCBC,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X02703,Accident,1982-08-23,"DILLINGHAM, AK",United States,Fatal,Destroyed,Airplane,Piper,PA-28R,1.0,Reciprocating,Business,3.0,0.0,0.0,0.0,VMC,AK,3.0,18.0,Alaska
20020917X02696,Accident,1982-08-23,"EAGLE RIVER, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-20,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X02716,Incident,1982-08-25,"SCAMMON BAY, AK",United States,Incident,Minor,Airplane,Cessna,206B,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X02698,Accident,1982-08-25,"QUINHAGAK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X02668,Accident,1982-08-25,"NEAR DILLINGHAM, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32,1.0,Reciprocating,Unknown,0.0,0.0,0.0,7.0,VMC,AK,0.0,0.0,Alaska
20020917X02701,Accident,1982-08-27,"HEALY, AK",United States,Non-Fatal,Destroyed,Airplane,Cessna,TU206,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X02666,Accident,1982-08-28,"SOLDOTNA, AK",United States,Non-Fatal,Substantial,Airplane,Aeronca,11AC,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X02706,Accident,1982-08-30,"CLARKS POINT, AK",United States,Fatal,Destroyed,Airplane,Cessna,A185F,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,VMC,AK,2.0,9.0,Alaska
20020917X02667,Accident,1982-08-30,"EGEGIK, AK",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-32-300,1.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X02707,Accident,1982-08-31,"NEAR SKWENTNA, AK",United States,Non-Fatal,Substantial,Airplane,De havilland,DHC-3,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X04200,Accident,1982-09-01,"20 ESE NORTH PO, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04183,Accident,1982-09-01,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04192,Accident,1982-09-02,"NEAR MCGRATH, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-20,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04214,Accident,1982-09-02,"FAIRBANKS, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,402,2.0,Reciprocating,Unknown,0.0,0.0,0.0,6.0,VMC,AK,0.0,0.0,Alaska
20020917X04190,Accident,1982-09-04,"NR. MCGRATH, AK",United States,Non-Fatal,Substantial,Airplane,Maule,M-5,1.0,Reciprocating,Business,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X04204,Accident,1982-09-05,"KENAI, AK",United States,Fatal,Destroyed,Airplane,Piper,PA-20,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,AK,2.0,12.0,Alaska
20020917X04184,Accident,1982-09-05,"NEAR KIPNUK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,207A,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04186,Accident,1982-09-06,"MT. RANGE, AK",United States,Non-Fatal,Substantial,Airplane,Bellanca,7GCBC,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04185,Accident,1982-09-06,"PORT MOLLER, AK",United States,Non-Fatal,Substantial,Airplane,De havilland,BEAVER U-64,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,AK,1.0,1.0,Alaska
20020917X04210,Accident,1982-09-08,"NEAR CLEAR, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04215,Accident,1982-09-09,"FAIRBANKS, AK",United States,Non-Fatal,Substantial,Airplane,Stinson,108,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,AK,1.0,1.0,Alaska
20020917X04189,Accident,1982-09-09,"NAKNEK, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32-260,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,AK,0.0,0.0,Alaska
20020917X04188,Accident,1982-09-09,"NAKNEK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185F,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04187,Accident,1982-09-09,"NEAR ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,170,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04206,Accident,1982-09-11,"WASILLA, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04201,Accident,1982-09-13,"KOTZEBUE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,A185F,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04205,Accident,1982-09-16,"ANCHORAGE, AK",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,3.0,0.0,0.0,VMC,AK,3.0,9.0,Alaska
20020917X04199,Accident,1982-09-16,"KOTZEBUE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,18,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04211,Accident,1982-09-17,"NEAR NONDALTON, AK",United States,Fatal,Destroyed,Airplane,Robertson,C-U206F,1.0,Reciprocating,Unknown,4.0,1.0,0.0,0.0,VMC,AK,5.0,27.0,Alaska
20020917X04191,Accident,1982-09-17,"NEAR GLENNALLEN, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X05117,Accident,1982-09-18,"18NM ESE KETCHI, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,C-180J,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X05116,Accident,1982-09-18,"42NM ESE OF YAK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,U206A,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04207,Accident,1982-09-19,"HOMER, AK",United States,Non-Fatal,Substantial,Airplane,Thurston,TSC-1A,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04216,Incident,1982-09-21,"NEAR DILLINGHAM, AK",United States,Incident,Minor,Airplane,Cessna,C-207,1.0,Reciprocating,Unknown,0.0,0.0,0.0,5.0,VMC,AK,0.0,0.0,Alaska
20020917X04202,Accident,1982-09-22,"NEAR NOME, AK",United States,Fatal,Destroyed,Airplane,Piper,J3,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,AK,1.0,6.0,Alaska
20020917X04195,Accident,1982-09-23,"NEAR PORT ALSWO, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04194,Accident,1982-09-23,"NEAR BARROW, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X04193,Accident,1982-09-23,"NENANA, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,U206,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04209,Accident,1982-09-27,"KODIAK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,1.0,1.0,1.0,VMC,AK,2.0,4.0,Alaska
20020917X04198,Accident,1982-09-27,"KARLUK, AK",United States,Non-Fatal,Substantial,Airplane,Fairchild,C-82A,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04196,Accident,1982-09-27,"NR. WHITE MOUNT, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X04203,Accident,1982-09-29,"TOK, AK",United States,Non-Fatal,Substantial,Airplane,Bellanca,17-30,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04213,Accident,1982-09-29,"NEAR KOTZEBUE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Unknown,0.0,0.0,3.0,0.0,VMC,AK,3.0,3.0,Alaska
20020917X04217,Incident,1982-09-30,"KENAI, AK",United States,Incident,Minor,Airplane,Piper,PA31-350,2.0,Reciprocating,Unknown,0.0,0.0,0.0,7.0,VMC,AK,0.0,0.0,Alaska
20020917X04222,Accident,1982-10-01,"27 E SAGWON, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04223,Incident,1982-10-02,"NEAR PORT HEIDE, AK",United States,Incident,Minor,Airplane,Piper,PA-32-300,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04226,Accident,1982-10-02,"NEAR SPARREVOHN, AK",United States,Non-Fatal,Substantial,Airplane,Rockwell international,STINSON 108,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04227,Accident,1982-10-04,"NEAR KING SALMO, AK",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04218,Accident,1982-10-04,"FLAT, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,206,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04221,Accident,1982-10-07,"PHILLIPS FIELD, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-20-A,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04249,Accident,1982-10-10,"NULATO, AK",United States,Fatal,Destroyed,Airplane,Cessna,150,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,AK,2.0,12.0,Alaska
20020917X04229,Accident,1982-10-23,"NEAR HOMER, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,172,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X04224,Incident,1982-10-26,"HOMER, AK",United States,Incident,Minor,Airplane,De havilland,DHC-3,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04231,Accident,1982-10-29,"STONY RIVER, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04230,Accident,1982-10-30,"SHISHMAREF, AK",United States,Non-Fatal,Substantial,Airplane,Arctic aircraft,S1B2,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,UNK,AK,0.0,0.0,Alaska
20020917X04225,Incident,1982-11-01,"BARROW, AK",United States,Incident,Minor,Airplane,Short bros.,SC7 SERIES 3,2.0,Turbo Prop,Unknown,0.0,0.0,1.0,2.0,VMC,AK,1.0,1.0,Alaska
20020917X04232,Accident,1982-11-03,"QUINHAGAK, AK",United States,Non-Fatal,Substantial,Airplane,Beech,50,2.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04219,Accident,1982-11-04,"NELSON LAGOON, AK",United States,Non-Fatal,Substantial,Airplane,Fairchild,C-82,2.0,Reciprocating,Unknown,0.0,2.0,0.0,0.0,VMC,AK,2.0,6.0,Alaska
20020917X04233,Accident,1982-11-10,"FORT YUKON, AK",United States,Non-Fatal,Substantial,Airplane,Beech,A36,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04238,Accident,1982-11-11,"NEAR SEWARD, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32-300,1.0,Reciprocating,Unknown,0.0,0.0,0.0,4.0,VMC,AK,0.0,0.0,Alaska
20020917X04235,Accident,1982-11-17,"ELIM, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,Reciprocating,Business,0.0,1.0,0.0,1.0,VMC,AK,1.0,3.0,Alaska
20020917X04234,Accident,1982-11-21,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,150,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04237,Accident,1982-11-22,"CORDOVA, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-22,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X04236,Accident,1982-11-22,"NAKNEK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04239,Accident,1982-11-25,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-14,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X05165,Accident,1982-11-26,"GUSTAVUS, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32R-300,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04240,Accident,1982-11-30,"BREVIG MISSION, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Business,0.0,0.0,1.0,0.0,VMC,AK,1.0,1.0,Alaska
20020917X05129,Accident,1982-12-09,"NEAR KLAWOCK, AK",United States,Fatal,Destroyed,Airplane,De havilland,DHC-2,1.0,Reciprocating,Unknown,8.0,0.0,0.0,0.0,VMC,AK,8.0,48.0,Alaska
20020917X04241,Accident,1982-12-13,"GAMBELL, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-34-200T,2.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,IMC,AK,0.0,0.0,Alaska
20020917X04242,Accident,1982-12-14,"SAWMILL BAY, AK",United States,Non-Fatal,Destroyed,Airplane,Cessna,185A,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X04243,Accident,1982-12-18,"NEAR PORT ALSWO, AK",United States,Non-Fatal,Substantial,Airplane,De havilland,DHC-2,1.0,Reciprocating,Unknown,0.0,0.0,0.0,5.0,VMC,AK,0.0,0.0,Alaska
20020917X04245,Accident,1982-12-21,"NEAR PALMER, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,140,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,AK,1.0,3.0,Alaska
20020917X04244,Accident,1982-12-21,"ALEXANDER CREEK, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20020917X04246,Accident,1982-12-25,"HOPE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-150,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20020917X04247,Accident,1982-12-30,"DRIFT RIVER, AK",United States,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12-D1,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04250,Accident,1982-12-31,"CHUGIAK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,152,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20020917X04248,Accident,1982-12-31,"NUNAPITCHUK, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32,1.0,Reciprocating,Unknown,0.0,0.0,0.0,7.0,VMC,AK,0.0,0.0,Alaska
20001212X22649,Accident,1990-03-16,"SULATNA CROSS, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20001212X23574,Accident,1990-07-05,"COLDFOOT, AK",United States,Fatal,Destroyed,Airplane,Piper,PA-28-180,1.0,Reciprocating,Business,1.0,1.0,0.0,0.0,VMC,AK,2.0,9.0,Alaska
20001212X24393,Accident,1990-10-06,"KOYUKTOLIK, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185B,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20001212X17738,Accident,1991-08-07,"SEWARD, AK",United States,Non-Fatal,Substantial,Airplane,Bellanca,7GCBC,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,AK,1.0,1.0,Alaska
20001212X17742,Accident,1991-08-09,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20001211X12054,Accident,1993-04-23,"KASHWITNA, AK",United States,Fatal,Destroyed,Airplane,Piper,PA-18-150,1.0,Reciprocating,Business,2.0,0.0,0.0,1.0,VMC,AK,2.0,12.0,Alaska
20001211X13814,Accident,1993-12-12,"PORT LIONS, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-32,1.0,Reciprocating,Unknown,0.0,0.0,0.0,5.0,VMC,AK,0.0,0.0,Alaska
20001206X01926,Accident,1994-08-31,"CAPE SABINE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,208,1.0,Turbo Prop,Unknown,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20001208X05343,Accident,1996-03-13,"CRIPPLE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20001208X08047,Accident,1997-06-26,"CHUGIAK, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Instructional,0.0,0.0,2.0,1.0,VMC,AK,2.0,2.0,Alaska
20021024X05379,Accident,2002-10-20,"WASILLA, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20021030X05407,Accident,2002-10-25,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20021105X05434,Accident,2002-10-29,"Palmer, AK",United States,Non-Fatal,Destroyed,Airplane,Piper,PA-22,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20030912X01530,Accident,2003-06-25,"ILIAMNA, AK",United States,Non-Fatal,Substantial,Airplane,De havilland,DHC-2,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20030811X01304,Accident,2003-07-12,"TALKEETNA, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20030812X01308,Accident,2003-07-17,"TALKEETNA, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20030806X01276,Accident,2003-07-21,"ANCHORAGE, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,140,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20030912X01529,Accident,2003-07-31,"ANIAK, AK",United States,Non-Fatal,Substantial,Airplane,Taylorcraft,F-19,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20030912X01532,Accident,2003-08-06,"SEWARD, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20030912X01531,Accident,2003-08-06,"ILIAMNA, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,185,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,AK,0.0,0.0,Alaska
20030910X01511,Accident,2003-08-18,"SPARREVOHN, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,170B,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20031015X01729,Accident,2003-09-06,"KENAI, AK",United States,Non-Fatal,Substantial,Airplane,Maule,M-6-235,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20031015X01731,Accident,2003-09-07,"EAGLE, AK",United States,Non-Fatal,Substantial,Airplane,Piper,PA-18-180,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,AK,0.0,0.0,Alaska
20040716X00992,Accident,2004-07-11,"BETTLES, AK",United States,Non-Fatal,Substantial,Airplane,Cessna,180J,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,AK,0.0,0.0,Alaska
20040816X01226,Accident,2004-07-21,"PALMER, AK",United States,Non-Fatal,Substantial,Airplane,Piper,J3C,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,AK,1.0,1.0,Alaska
